"...1","<?xml version=""1.0""?><WebTableParameter xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"" xmlns=""""><DataTable Code=""TABLECODE7507"" HasMetadata=""true""><Name LocaleIsoCode=""en"">Subnational population estimates (TA, subdivision), by age and sex, at 30 June 2018-2023 (2023 boundaries)</Name><Dimension Code=""YEAR"" Display=""labels""><Name LocaleIsoCode=""en"">Year at 30 June</Name><Member Code=""2018"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">2018</Name></Member><Member Code=""2019"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">2019</Name></Member><Member Code=""2020"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">2020</Name></Member><Member Code=""2021"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">2021</Name></Member><Member Code=""2022"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">2022</Name></Member><Member Code=""2023"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">2023</Name></Member></Dimension><Dimension Code=""SEX"" Display=""labels""><Name LocaleIsoCode=""en"">Sex</Name><Member Code=""SEX3"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Total people, sex</Name></Member></Dimension><Dimension Code=""AGE"" Display=""labels""><Name LocaleIsoCode=""en"">Age</Name><Member Code=""TOTALALLAGES"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Total people, age</Name><ChildMember Code=""AGE1539"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">15-39 Years</Name></ChildMember><ChildMember Code=""AGE4064"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">40-64 Years</Name></ChildMember><ChildMember Code=""AGE6500"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">65 Years and over</Name></ChildMember></Member></Dimension><Dimension Code=""AREA"" HasMetadata=""true"" Display=""codesandlabels""><Name LocaleIsoCode=""en"">Area</Name><Member Code=""NZTA"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Total NZ by territorial authority/subdivision</Name><ChildMember Code=""001"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Far North district</Name></ChildMember><ChildMember Code=""002"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Whangarei district</Name></ChildMember><ChildMember Code=""003"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Kaipara district</Name></ChildMember><ChildMember Code=""076"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Auckland</Name></ChildMember><ChildMember Code=""011"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Thames-Coromandel district</Name></ChildMember><ChildMember Code=""012"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Hauraki district</Name></ChildMember><ChildMember Code=""013"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Waikato district</Name></ChildMember><ChildMember Code=""015"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Matamata-Piako district</Name></ChildMember><ChildMember Code=""016"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Hamilton city</Name></ChildMember><ChildMember Code=""017"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Waipa district</Name></ChildMember><ChildMember Code=""018"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Otorohanga district</Name></ChildMember><ChildMember Code=""019"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">South Waikato district</Name></ChildMember><ChildMember Code=""020"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Waitomo district</Name></ChildMember><ChildMember Code=""021"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Taupo district</Name></ChildMember><ChildMember Code=""022"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Western Bay of Plenty district</Name></ChildMember><ChildMember Code=""023"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Tauranga city</Name></ChildMember><ChildMember Code=""024"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Rotorua district</Name></ChildMember><ChildMember Code=""025"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Whakatane district</Name></ChildMember><ChildMember Code=""026"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Kawerau district</Name></ChildMember><ChildMember Code=""027"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Opotiki district</Name></ChildMember><ChildMember Code=""028"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Gisborne district</Name></ChildMember><ChildMember Code=""029"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Wairoa district</Name></ChildMember><ChildMember Code=""030"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Hastings district</Name></ChildMember><ChildMember Code=""031"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Napier city</Name></ChildMember><ChildMember Code=""032"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Central Hawke's Bay district</Name></ChildMember><ChildMember Code=""033"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">New Plymouth district</Name></ChildMember><ChildMember Code=""034"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Stratford district</Name></ChildMember><ChildMember Code=""035"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">South Taranaki district</Name></ChildMember><ChildMember Code=""036"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Ruapehu district</Name></ChildMember><ChildMember Code=""037"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Whanganui district</Name></ChildMember><ChildMember Code=""038"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Rangitikei district</Name></ChildMember><ChildMember Code=""039"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Manawatu district</Name></ChildMember><ChildMember Code=""040"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Palmerston North city</Name></ChildMember><ChildMember Code=""041"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Tararua district</Name></ChildMember><ChildMember Code=""042"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Horowhenua district</Name></ChildMember><ChildMember Code=""043"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Kapiti Coast district</Name></ChildMember><ChildMember Code=""044"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Porirua city</Name></ChildMember><ChildMember Code=""045"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Upper Hutt city</Name></ChildMember><ChildMember Code=""046"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Lower Hutt city</Name></ChildMember><ChildMember Code=""047"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Wellington city</Name></ChildMember><ChildMember Code=""048"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Masterton district</Name></ChildMember><ChildMember Code=""049"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Carterton district</Name></ChildMember><ChildMember Code=""050"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">South Wairarapa district</Name></ChildMember><ChildMember Code=""051"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Tasman district</Name></ChildMember><ChildMember Code=""052"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Nelson city</Name></ChildMember><ChildMember Code=""053"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Marlborough district</Name></ChildMember><ChildMember Code=""054"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Kaikoura district</Name></ChildMember><ChildMember Code=""055"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Buller district</Name></ChildMember><ChildMember Code=""056"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Grey district</Name></ChildMember><ChildMember Code=""057"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Westland district</Name></ChildMember><ChildMember Code=""058"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Hurunui district</Name></ChildMember><ChildMember Code=""059"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Waimakariri district</Name></ChildMember><ChildMember Code=""060"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Christchurch city</Name></ChildMember><ChildMember Code=""062"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Selwyn district</Name></ChildMember><ChildMember Code=""063"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Ashburton district</Name></ChildMember><ChildMember Code=""064"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Timaru district</Name></ChildMember><ChildMember Code=""065"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Mackenzie district</Name></ChildMember><ChildMember Code=""066"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Waimate district</Name></ChildMember><ChildMember Code=""067"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Chatham Islands territory</Name></ChildMember><ChildMember Code=""068"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Waitaki district</Name></ChildMember><ChildMember Code=""069"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Central Otago district</Name></ChildMember><ChildMember Code=""070"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Queenstown-Lakes district</Name></ChildMember><ChildMember Code=""071"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Dunedin city</Name></ChildMember><ChildMember Code=""072"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Clutha district</Name></ChildMember><ChildMember Code=""073"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Southland district</Name></ChildMember><ChildMember Code=""074"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Gore district</Name></ChildMember><ChildMember Code=""075"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Invercargill city</Name></ChildMember><ChildMember Code=""999"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Area outside territorial authority</Name></ChildMember></Member></Dimension><Tabulation Axis=""horizontal"" /><Tabulation Axis=""vertical""><Dimension Code=""AREA"" /><Dimension Code=""AGE"" /><Dimension Code=""SEX"" /><Dimension Code=""YEAR"" /></Tabulation><Tabulation Axis=""page"" /><Formatting><Labels LocaleIsoCode=""en"" /><Power>0</Power><Decimals>-1</Decimals><SkipEmptyLines>false</SkipEmptyLines><FullyFillPage>false</FullyFillPage><SkipEmptyCols>false</SkipEmptyCols><SkipLineHierarchy>true</SkipLineHierarchy><SkipColHierarchy>true</SkipColHierarchy><Page>1</Page></Formatting></DataTable><Format><ShowEmptyAxes>true</ShowEmptyAxes><TimeStamp>false</TimeStamp><Page>1</Page><EnableSort>true</EnableSort><IncludeFlagColumn>false</IncludeFlagColumn><IncludeTimeSeriesId>false</IncludeTimeSeriesId><DoBarChart>false</DoBarChart><FreezePanes>false</FreezePanes><MaxBarChartLen>65</MaxBarChartLen></Format><Query><AbsoluteUri>http://nzdotstat.stats.govt.nz/wbos/View.aspx?QueryId=&amp;QueryType=Public&amp;Lang=en</AbsoluteUri></Query></WebTableParameter>","...3","...4","...5"
NA,NA,NA,"2023","2900"
NA,"40-64 Years",NA,"2018","3100"
NA,NA,NA,"2019","3070"
NA,NA,NA,"2020","3100"
NA,NA,NA,"2021","3100"
NA,NA,NA,"2022","3080"
NA,NA,NA,"2023","3060"
NA,"65 Years and over",NA,"2018","1490"
NA,NA,NA,"2019","1530"
NA,NA,NA,"2020","1580"
NA,NA,NA,"2021","1640"
NA,NA,NA,"2022","1680"
NA,NA,NA,"2023","1750"
"021: Taupo district","Total people, age",NA,"2018","38600"
NA,NA,NA,"2019","39400"
NA,NA,NA,"2020","40500"
NA,NA,NA,"2021","41100"
NA,NA,NA,"2022","41300"
NA,NA,NA,"2023","42000"
NA,"15-39 Years",NA,"2018","11000"
NA,NA,NA,"2019","11200"
NA,NA,NA,"2020","11600"
NA,NA,NA,"2021","11600"
NA,NA,NA,"2022","11500"
NA,NA,NA,"2023","11800"
NA,"40-64 Years",NA,"2018","12500"
NA,NA,NA,"2019","12600"
NA,NA,NA,"2020","12900"
NA,NA,NA,"2021","13000"
NA,NA,NA,"2022","13200"
NA,NA,NA,"2023","13300"
NA,"65 Years and over",NA,"2018","7300"
NA,NA,NA,"2019","7700"
NA,NA,NA,"2020","8100"
NA,NA,NA,"2021","8400"
NA,NA,NA,"2022","8700"
NA,NA,NA,"2023","9100"
"022: Western Bay of Plenty district","Total people, age",NA,"2018","53000"
NA,NA,NA,"2019","54400"
NA,NA,NA,"2020","57000"
NA,NA,NA,"2021","58400"
NA,NA,NA,"2022","59100"
NA,NA,NA,"2023","60800"
NA,"15-39 Years",NA,"2018","13900"
NA,NA,NA,"2019","14200"
NA,NA,NA,"2020","15500"
NA,NA,NA,"2021","15800"
NA,NA,NA,"2022","15800"
NA,NA,NA,"2023","16500"
NA,"40-64 Years",NA,"2018","18400"
NA,NA,NA,"2019","18700"
NA,NA,NA,"2020","19100"
NA,NA,NA,"2021","19400"
NA,NA,NA,"2022","19600"
NA,NA,NA,"2023","19800"
NA,"65 Years and over",NA,"2018","11000"
NA,NA,NA,"2019","11700"
NA,NA,NA,"2020","12400"
NA,NA,NA,"2021","12900"
NA,NA,NA,"2022","13500"
NA,NA,NA,"2023","14100"
"023: Tauranga city","Total people, age",NA,"2018","142500"
NA,NA,NA,"2019","146800"
NA,NA,NA,"2020","153000"
NA,NA,NA,"2021","156000"
NA,NA,NA,"2022","157900"
NA,NA,NA,"2023","161800"
NA,"15-39 Years",NA,"2018","42800"
NA,NA,NA,"2019","44500"
NA,NA,NA,"2020","47700"
NA,NA,NA,"2021","48600"
NA,NA,NA,"2022","49000"
NA,NA,NA,"2023","50500"
NA,"40-64 Years",NA,"2018","43700"
NA,NA,NA,"2019","44700"
NA,NA,NA,"2020","45800"
NA,NA,NA,"2021","46400"
NA,NA,NA,"2022","46900"
NA,NA,NA,"2023","48000"
NA,"65 Years and over",NA,"2018","27700"
NA,NA,NA,"2019","28700"
NA,NA,NA,"2020","29800"
NA,NA,NA,"2021","30700"
NA,NA,NA,"2022","31600"
NA,NA,NA,"2023","32300"
"024: Rotorua district","Total people, age",NA,"2018","74800"
NA,NA,NA,"2019","75700"
NA,NA,NA,"2020","77100"
NA,NA,NA,"2021","77000"
NA,NA,NA,"2022","76900"
NA,NA,NA,"2023","78200"
NA,"15-39 Years",NA,"2018","24400"
NA,NA,NA,"2019","24700"
NA,NA,NA,"2020","25400"
NA,NA,NA,"2021","25000"
NA,NA,NA,"2022","24900"
NA,NA,NA,"2023","25700"
NA,"40-64 Years",NA,"2018","23400"
NA,NA,NA,"2019","23600"
NA,NA,NA,"2020","23800"
NA,NA,NA,"2021","23900"
NA,NA,NA,"2022","23700"
NA,NA,NA,"2023","23800"
NA,"65 Years and over",NA,"2018","10600"
NA,NA,NA,"2019","10800"
NA,NA,NA,"2020","11200"
NA,NA,NA,"2021","11400"
NA,NA,NA,"2022","11700"
NA,NA,NA,"2023","11900"
"025: Whakatane district","Total people, age",NA,"2018","37100"
NA,NA,NA,"2019","37500"
NA,NA,NA,"2020","38000"
NA,NA,NA,"2021","38400"
NA,NA,NA,"2022","38500"
NA,NA,NA,"2023","38800"
NA,"15-39 Years",NA,"2018","10600"
NA,NA,NA,"2019","10700"
NA,NA,NA,"2020","10900"
NA,NA,NA,"2021","11000"
NA,NA,NA,"2022","11200"
NA,NA,NA,"2023","11300"
NA,"40-64 Years",NA,"2018","12000"
NA,NA,NA,"2019","12000"
NA,NA,NA,"2020","11900"
NA,NA,NA,"2021","11900"
NA,NA,NA,"2022","11700"
NA,NA,NA,"2023","11700"
NA,"65 Years and over",NA,"2018","6300"
NA,NA,NA,"2019","6600"
NA,NA,NA,"2020","6800"
NA,NA,NA,"2021","7100"
NA,NA,NA,"2022","7300"
NA,NA,NA,"2023","7500"
"026: Kawerau district","Total people, age",NA,"2018","7460"
NA,NA,NA,"2019","7550"
NA,NA,NA,"2020","7620"
NA,NA,NA,"2021","7700"
NA,NA,NA,"2022","7750"
NA,NA,NA,"2023","7820"
NA,"15-39 Years",NA,"2018","2130"
NA,NA,NA,"2019","2140"
NA,NA,NA,"2020","2160"
NA,NA,NA,"2021","2170"
NA,NA,NA,"2022","2190"
NA,NA,NA,"2023","2250"
NA,"40-64 Years",NA,"2018","2100"
NA,NA,NA,"2019","2120"
NA,NA,NA,"2020","2110"
NA,NA,NA,"2021","2120"
NA,NA,NA,"2022","2130"
NA,NA,NA,"2023","2120"
NA,"65 Years and over",NA,"2018","1470"
NA,NA,NA,"2019","1530"
NA,NA,NA,"2020","1590"
NA,NA,NA,"2021","1650"
NA,NA,NA,"2022","1690"
NA,NA,NA,"2023","1730"
"027: Opotiki district","Total people, age",NA,"2018","9670"
NA,NA,NA,"2019","9950"
NA,NA,NA,"2020","10250"
NA,NA,NA,"2021","10400"
NA,NA,NA,"2022","10500"
NA,NA,NA,"2023","10550"
NA,"15-39 Years",NA,"2018","2720"
NA,NA,NA,"2019","2820"
NA,NA,NA,"2020","3000"
NA,NA,NA,"2021","3050"
NA,NA,NA,"2022","3050"
NA,NA,NA,"2023","3100"
NA,"40-64 Years",NA,"2018","3120"
NA,NA,NA,"2019","3160"
NA,NA,NA,"2020","3200"
NA,NA,NA,"2021","3200"
NA,NA,NA,"2022","3200"
NA,NA,NA,"2023","3200"
NA,"65 Years and over",NA,"2018","1680"
NA,NA,NA,"2019","1740"
NA,NA,NA,"2020","1800"
NA,NA,NA,"2021","1850"
NA,NA,NA,"2022","1900"
NA,NA,NA,"2023","2000"
"028: Gisborne district","Total people, age",NA,"2018","49500"
NA,NA,NA,"2019","50200"
NA,NA,NA,"2020","51400"
NA,NA,NA,"2021","51700"
NA,NA,NA,"2022","52000"
NA,NA,NA,"2023","52600"
NA,"15-39 Years",NA,"2018","15000"
NA,NA,NA,"2019","15300"
NA,NA,NA,"2020","16000"
NA,NA,NA,"2021","16000"
NA,NA,NA,"2022","16100"
NA,NA,NA,"2023","16500"
NA,"40-64 Years",NA,"2018","15400"
NA,NA,NA,"2019","15500"
NA,NA,NA,"2020","15700"
NA,NA,NA,"2021","15700"
NA,NA,NA,"2022","15700"
NA,NA,NA,"2023","15700"
NA,"65 Years and over",NA,"2018","7500"
NA,NA,NA,"2019","7800"
NA,NA,NA,"2020","8000"
NA,NA,NA,"2021","8300"
NA,NA,NA,"2022","8700"
NA,NA,NA,"2023","8900"
"029: Wairoa district","Total people, age",NA,"2018","8720"
NA,NA,NA,"2019","8800"
NA,NA,NA,"2020","8940"
NA,NA,NA,"2021","9080"
NA,NA,NA,"2022","9170"
NA,NA,NA,"2023","9290"
NA,"15-39 Years",NA,"2018","2480"
NA,NA,NA,"2019","2510"
NA,NA,NA,"2020","2540"
NA,NA,NA,"2021","2580"
NA,NA,NA,"2022","2640"
NA,NA,NA,"2023","2720"
NA,"40-64 Years",NA,"2018","2740"
NA,NA,NA,"2019","2720"
NA,NA,NA,"2020","2720"
NA,NA,NA,"2021","2770"
NA,NA,NA,"2022","2750"
NA,NA,NA,"2023","2700"
NA,"65 Years and over",NA,"2018","1490"
NA,NA,NA,"2019","1520"
NA,NA,NA,"2020","1600"
NA,NA,NA,"2021","1650"
NA,NA,NA,"2022","1700"
NA,NA,NA,"2023","1770"
"030: Hastings district","Total people, age",NA,"2018","84700"
NA,NA,NA,"2019","86000"
NA,NA,NA,"2020","89400"
NA,NA,NA,"2021","90600"
NA,NA,NA,"2022","91000"
NA,NA,NA,"2023","91900"
NA,"15-39 Years",NA,"2018","25500"
NA,NA,NA,"2019","26100"
NA,NA,NA,"2020","28100"
NA,NA,NA,"2021","28400"
NA,NA,NA,"2022","28400"
NA,NA,NA,"2023","28900"
NA,"40-64 Years",NA,"2018","27100"
NA,NA,NA,"2019","27300"
NA,NA,NA,"2020","28000"
NA,NA,NA,"2021","28300"
NA,NA,NA,"2022","28400"
NA,NA,NA,"2023","28400"
NA,"65 Years and over",NA,"2018","14000"
NA,NA,NA,"2019","14500"
NA,NA,NA,"2020","15000"
NA,NA,NA,"2021","15400"
NA,NA,NA,"2022","15800"
NA,NA,NA,"2023","16100"
"031: Napier city","Total people, age",NA,"2018","64200"
NA,NA,NA,"2019","65100"
NA,NA,NA,"2020","66200"
NA,NA,NA,"2021","66700"
NA,NA,NA,"2022","66700"
NA,NA,NA,"2023","67500"
NA,"15-39 Years",NA,"2018","18500"
NA,NA,NA,"2019","18800"
NA,NA,NA,"2020","19500"
NA,NA,NA,"2021","19500"
NA,NA,NA,"2022","19400"
NA,NA,NA,"2023","19900"
NA,"40-64 Years",NA,"2018","20600"
NA,NA,NA,"2019","20700"
NA,NA,NA,"2020","21000"
NA,NA,NA,"2021","21100"
NA,NA,NA,"2022","21000"
NA,NA,NA,"2023","21000"
NA,"65 Years and over",NA,"2018","12600"
NA,NA,NA,"2019","12900"
NA,NA,NA,"2020","13200"
NA,NA,NA,"2021","13600"
NA,NA,NA,"2022","13900"
NA,NA,NA,"2023","14100"
"032: Central Hawke's Bay district","Total people, age",NA,"2018","14650"
NA,NA,NA,"2019","14900"
NA,NA,NA,"2020","15400"
NA,NA,NA,"2021","15650"
NA,NA,NA,"2022","15850"
NA,NA,NA,"2023","16000"
NA,"15-39 Years",NA,"2018","3650"
NA,NA,NA,"2019","3750"
NA,NA,NA,"2020","3950"
NA,NA,NA,"2021","4050"
NA,NA,NA,"2022","4050"
NA,NA,NA,"2023","4150"
NA,"40-64 Years",NA,"2018","5100"
NA,NA,NA,"2019","5100"
NA,NA,NA,"2020","5150"
NA,NA,NA,"2021","5150"
NA,NA,NA,"2022","5150"
NA,NA,NA,"2023","5100"
NA,"65 Years and over",NA,"2018","2850"
NA,NA,NA,"2019","3000"
NA,NA,NA,"2020","3150"
NA,NA,NA,"2021","3300"
NA,NA,NA,"2022","3400"
NA,NA,NA,"2023","3500"
"033: New Plymouth district","Total people, age",NA,"2018","83300"
NA,NA,NA,"2019","84700"
NA,NA,NA,"2020","86300"
NA,NA,NA,"2021","87400"
NA,NA,NA,"2022","87900"
NA,NA,NA,"2023","88900"
NA,"15-39 Years",NA,"2018","24600"
NA,NA,NA,"2019","24800"
NA,NA,NA,"2020","25500"
NA,NA,NA,"2021","25600"
NA,NA,NA,"2022","25800"
NA,NA,NA,"2023","26200"
NA,"40-64 Years",NA,"2018","27200"
NA,NA,NA,"2019","27400"
NA,NA,NA,"2020","27700"
NA,NA,NA,"2021","28000"
NA,NA,NA,"2022","28000"
NA,NA,NA,"2023","28200"
NA,"65 Years and over",NA,"2018","14700"
NA,NA,NA,"2019","15300"
NA,NA,NA,"2020","15800"
NA,NA,NA,"2021","16200"
NA,NA,NA,"2022","16700"
NA,NA,NA,"2023","17200"
"034: Stratford district","Total people, age",NA,"2018","9710"
NA,NA,NA,"2019","9890"
NA,NA,NA,"2020","10000"
NA,NA,NA,"2021","10100"
NA,NA,NA,"2022","10200"
NA,NA,NA,"2023","10300"
NA,"15-39 Years",NA,"2018","2890"
NA,NA,NA,"2019","2890"
NA,NA,NA,"2020","2950"
NA,NA,NA,"2021","2950"
NA,NA,NA,"2022","3000"
NA,NA,NA,"2023","3050"
NA,"40-64 Years",NA,"2018","3090"
NA,NA,NA,"2019","3120"
NA,NA,NA,"2020","3150"
NA,NA,NA,"2021","3100"
NA,NA,NA,"2022","3100"
NA,NA,NA,"2023","3100"
NA,"65 Years and over",NA,"2018","1670"
NA,NA,NA,"2019","1760"
NA,NA,NA,"2020","1750"
NA,NA,NA,"2021","1850"
NA,NA,NA,"2022","1950"
NA,NA,NA,"2023","2000"
"035: South Taranaki district","Total people, age",NA,"2018","28300"
NA,NA,NA,"2019","28600"
NA,NA,NA,"2020","29000"
NA,NA,NA,"2021","29200"
NA,NA,NA,"2022","29400"
NA,NA,NA,"2023","29600"
NA,"15-39 Years",NA,"2018","8400"
NA,NA,NA,"2019","8500"
NA,NA,NA,"2020","8600"
NA,NA,NA,"2021","8600"
NA,NA,NA,"2022","8600"
NA,NA,NA,"2023","8800"
NA,"40-64 Years",NA,"2018","9200"
NA,NA,NA,"2019","9200"
NA,NA,NA,"2020","9300"
NA,NA,NA,"2021","9300"
NA,NA,NA,"2022","9300"
NA,NA,NA,"2023","9400"
NA,"65 Years and over",NA,"2018","4400"
NA,NA,NA,"2019","4600"
NA,NA,NA,"2020","4700"
NA,NA,NA,"2021","4900"
NA,NA,NA,"2022","5100"
NA,NA,NA,"2023","5200"
"036: Ruapehu district","Total people, age",NA,"2018","12750"
NA,NA,NA,"2019","12800"
NA,NA,NA,"2020","12950"
NA,NA,NA,"2021","13000"
NA,NA,NA,"2022","13000"
NA,NA,NA,"2023","13050"
NA,"15-39 Years",NA,"2018","3800"
NA,NA,NA,"2019","3750"
NA,NA,NA,"2020","3800"
NA,NA,NA,"2021","3800"
NA,NA,NA,"2022","3750"
NA,NA,NA,"2023","3800"
NA,"40-64 Years",NA,"2018","4200"
NA,NA,NA,"2019","4200"
NA,NA,NA,"2020","4150"
NA,NA,NA,"2021","4150"
NA,NA,NA,"2022","4100"
NA,NA,NA,"2023","4050"
NA,"65 Years and over",NA,"2018","1950"
NA,NA,NA,"2019","2050"
NA,NA,NA,"2020","2200"
NA,NA,NA,"2021","2300"
NA,NA,NA,"2022","2350"
NA,NA,NA,"2023","2500"
"037: Whanganui district","Total people, age",NA,"2018","46800"
NA,NA,NA,"2019","47200"
NA,NA,NA,"2020","47900"
NA,NA,NA,"2021","48400"
NA,NA,NA,"2022","48600"
NA,NA,NA,"2023","48900"
NA,"15-39 Years",NA,"2018","13100"
NA,NA,NA,"2019","13200"
NA,NA,NA,"2020","13500"
NA,NA,NA,"2021","13600"
NA,NA,NA,"2022","13600"
NA,NA,NA,"2023","13800"
NA,"40-64 Years",NA,"2018","15100"
NA,NA,NA,"2019","15000"
NA,NA,NA,"2020","15100"
NA,NA,NA,"2021","15100"
NA,NA,NA,"2022","15000"
NA,NA,NA,"2023","15100"
NA,"65 Years and over",NA,"2018","9500"
NA,NA,NA,"2019","9800"
NA,NA,NA,"2020","10100"
NA,NA,NA,"2021","10400"
NA,NA,NA,"2022","10600"
NA,NA,NA,"2023","10800"
"038: Rangitikei district","Total people, age",NA,"2018","15450"
NA,NA,NA,"2019","15650"
NA,NA,NA,"2020","15900"
NA,NA,NA,"2021","16050"
NA,NA,NA,"2022","16100"
NA,NA,NA,"2023","16300"
NA,"15-39 Years",NA,"2018","4400"
NA,NA,NA,"2019","4550"
NA,NA,NA,"2020","4650"
NA,NA,NA,"2021","4700"
NA,NA,NA,"2022","4750"
NA,NA,NA,"2023","4850"
NA,"40-64 Years",NA,"2018","5000"
NA,NA,NA,"2019","5000"
NA,NA,NA,"2020","5000"
NA,NA,NA,"2021","5000"
NA,NA,NA,"2022","4950"
NA,NA,NA,"2023","4950"
NA,"65 Years and over",NA,"2018","2850"
NA,NA,NA,"2019","2950"
NA,NA,NA,"2020","3050"
NA,NA,NA,"2021","3150"
NA,NA,NA,"2022","3250"
NA,NA,NA,"2023","3300"
"039: Manawatu district","Total people, age",NA,"2018","31100"
NA,NA,NA,"2019","31700"
NA,NA,NA,"2020","32600"
